35580	90.9	23	6.2	22.6	3.3	93.6	37	8.7	38	3.9	92.8	28	9.6	32.6	8	91.2	22.3	6.8	25.6	5.1	89.5	19.2	3.4	23.5	3.8	34.9	11.4	0	15.7	3.8	39.8	12.8	0	17.3	4.2
35581	90.4	26.8	8.9	26.6	10.3	93.6	42	9.1	42	4.7	92.8	32.1	11.1	36.7	11	88	24.4	4.7	27.9	7.4	78.4	18.8	2.6	23	5.4	58	11.2	0.5	16.2	8.2	49.9	11.2	0.2	15.9	2.9
35582	86.4	29.1	8.1	29.1	14.2	90.8	45.4	6.1	45.1	5.1	92.8	37.1	13.6	40.8	15.1	91.3	29.9	7	32.3	6.5	84.1	21.7	3.4	26.2	7.7	79.5	14.3	1.4	19.5	6	77.4	14.2	1.3	19.8	6.8
35583	34	17.3	0	20.1	3.1	72.4	37.3	0.3	41.6	5.4	90.8	41.2	8.1	44.2	8.1	90.8	34.1	7.8	36.5	9.7	83	24.1	2.6	28.9	6.6	89.2	18.5	6.8	23.5	11.4	87.9	18.2	6.1	23.8	13.3
35584	37.3	11.4	0.3	15.2	11.3	54.4	21.8	0.3	29	8	92.4	46.2	7.5	49.1	5.4	89.3	37.5	4.3	39.9	1.9	91	29	6.7	33.1	6.1	93.1	24.2	9.2	29.2	6.1	91.1	22.4	6.4	27.9	4.2
35585	48.3	10.1	0.5	14.1	4.6	44.4	13.3	0.1	20.3	1.8	87.6	48.5	3.9	51.4	4.7	70.9	38.1	0.9	40.8	3.4	91.7	33.9	6.5	37.4	4.9	92.1	28.4	7.2	33.3	4.4	91.7	26.6	7.4	31.8	5.9
35586	57.9	10.7	0.6	14.9	10.6	59.8	14.6	0.4	21.8	3.5	73.6	45.3	2.2	49.5	6.8	81.2	40.3	2.2	43.2	9.3	88.8	36.7	7.5	40.7	10.4	85	28.6	5.1	34.2	14.7	91	30.3	6.4	35.5	6.1
35587	79.6	13.8	5.8	19	19.7	82	18.6	2.2	26.6	6.6	78.7	44	1.7	50.5	7.1	78.2	38.4	2.5	41.9	5.7	63.4	32.4	1.3	37.1	3.8	87.7	31.6	5.7	37.1	12	76.4	23.6	3	29.6	7.8
35588	86	16.9	5.4	22.5	11.8	87.2	21.7	3.8	30	5.8	85.7	46.5	3.3	53.1	10.2	82.4	40.7	2	45.2	3.7	61.1	23.6	0.1	30	3.7	89.1	35.5	5.2	41	6.4	79.5	23.5	2.1	30.6	9.9
35589	87.7	19.9	6.6	25.4	14.4	88	24.9	4.8	33.9	8	89.5	50.6	6.1	57	10	88.7	44.8	4.7	49.2	5.8	84.6	28.2	2.7	34.9	5	86.8	36.9	4.3	43	4	75.3	22.5	0.7	30.3	3.2
35590	90.5	24.6	12.5	30.1	20.3	89.8	29.1	7	38.1	10.8	91.6	55.5	9.4	61.2	11.5	89.8	49	6	52.4	7	89.3	32.4	6.4	39.3	9.6	89.8	41.9	6.8	47	9.1	70.7	18.7	0.9	26	1.5
35591	90.1	29	11.7	34.4	17.4	90.9	34	5.8	43.1	4	91.4	60.3	11.1	65.2	14.5	91	53.7	8.5	57.1	9.8	90	36.7	9.6	43.5	16.7	90.3	46	11	51	17.3	85.9	23.2	4.8	31.1	10.3
35592	89.8	33.4	9.4	38.2	12.8	91.4	38.9	7.4	48	7	91.4	65	6.9	69.9	5.5	90.3	57.6	5.1	60.8	2.2	88.2	39.1	4.3	46.9	4.9	90.2	50	8.2	55.2	12.2	88.5	26.9	4.5	35.3	5.9
35593	81.1	34	4.7	39.8	22.4	91.7	44.1	8.2	52.5	8	91.8	70.1	8.4	74.1	9	90.3	61.2	5.6	64.3	5.9	24.8	19.8	0.1	28.7	3	77.5	41.4	2.4	49.5	13.5	87.9	29.6	8	38	13.9
35594	87.3	36.8	5.5	42.6	10.6	87.4	45.9	4.3	54.9	7	89.6	72.9	5.8	76.9	7.7	69	55.1	1.4	62.1	6.5	53.7	18.7	0.3	27.7	16.2	46.9	27.4	0.3	37.3	3.4	87.8	32.6	4	41.2	4.8
35595	88.7	40.2	5.9	45.4	9.1	90.3	50.1	7.3	58.9	9.7	90.8	76.8	6.9	80.2	7.3	85.3	58.9	3.1	65.1	5.8	76.5	21.4	1.2	31.2	12	71.4	29.3	1.3	40.1	12.4	87.2	34.5	5	43.8	10.6
35596	26.6	19.8	0	27	7.3	84.8	52.4	4	61.2	7.7	70.9	65.2	1	74.7	8.5	69.1	55.7	1	63.8	5.4	82.8	23.4	4.9	33.4	18.3	83.6	32	3.9	43	16	87.4	37.3	6.8	46.4	14.2
35597	49.5	19	0.2	26.5	13.5	63.4	36.4	1.3	47.5	8.9	60.5	41.8	0.8	55.7	14.3	47	33.4	0.1	45.6	4.4	20.6	9.5	0	16.5	12.8	34.8	20.5	0	31.4	4.6	80.6	38.6	4.1	47.8	10.7
35598	72.3	21.4	0.9	29.8	6.7	46.3	30.6	0.2	42.6	4	65.5	42.7	0.5	57.6	1.4	72.7	36.5	0.9	48.7	4.6	57.1	10.6	0.6	18.5	11.6	57	19.7	0.4	30.6	5.9	51.6	19.8	0.3	29.3	7.5
35599	83.8	24.2	2.4	32.5	6.2	66.1	28.4	0.6	40.8	3.5	64.8	33.6	0.6	48.3	5.9	81.9	38.8	1.9	52	4.6	58.1	9.3	0.3	16.7	8.4	64.4	20.8	0.6	31.7	3.2	44.7	18.2	0.1	27.7	4.4
35600	86.3	27.3	4.5	36.1	9.5	79.6	30.8	2	43.6	10.2	83.1	37.3	2.6	52.3	7.3	86.4	42.2	3.6	55.2	5.8	76.3	11.3	0.9	19.5	6.6	78.3	22.9	1.1	34.7	3.5	64.3	18.8	0.6	28.9	7
35601	50.4	14.5	0	22.5	16.7	65	19.7	0.7	31.3	7.9	67.4	27.9	1.1	41.9	11.9	55.3	33.5	0.4	47.6	4.2	85.1	13.3	2.8	22.7	11.5	79.5	23.9	1.9	35.7	10.6	64	18.6	0.6	28.4	6.9
35602	55.6	15.3	1	24	15.5	73.4	21.8	0.8	33.5	3.9	83.8	31.6	3.7	46.6	13.2	75.7	35.9	1.1	50	5.2	68.5	11.1	1.1	19.4	5.9	76.8	24.3	1.2	37	6.7	57	17.8	0.5	27.5	7.8
35603	74	18.9	1.6	28.1	4.9	79.4	22.8	1.8	34.7	2.7	89.7	35.7	8.7	51.6	14.1	75.1	36.5	1.2	51.5	6.6	57.5	9.5	1.4	15.9	12.2	82.5	26.2	4.2	39.5	14.7	58.4	10.5	0.6	17.9	11.2
35604	85.3	22.4	3.2	32.5	8.6	75.7	22.9	1.7	35.3	3	62.9	32.1	0.6	47.8	1.3	61.3	34.4	0.6	49.4	8.5	73.6	12	0.9	20.2	3.9	76.2	27.6	1.2	40.7	4.6	62.7	9	0.8	15.4	9
35605	83	24	2.4	34.5	3.2	76.2	24.5	1.6	37.4	3.7	19.5	12.5	0	21.7	2.4	24.5	18.9	0.2	30.8	6.7	72.2	11.1	1.3	19.3	12.3	20.2	13.5	0	22.5	7.3	21.4	4.7	0	9.3	6.3
35606	28	8	0	13.5	11.5	53.6	19.9	0.5	32.3	6.3	59.8	12.4	1	22.1	16.6	51.1	12.4	0.4	20.8	7.4	27.4	4.9	0	9.1	19.5	28.7	8.6	0	15.5	16	57	6.4	0.9	11.8	17.8
35607	72.4	11	2	17.9	22	73.2	20.7	0.7	33.5	7.2	80	15.1	2.5	25.6	13.4	70.6	13.8	0.9	23.6	7.2	44.4	4.8	0.2	8.4	8	60	10	0.9	17.3	14.6	80.8	9.5	2.6	16.9	14.4
35608	87.5	15.3	15.3	23	27.7	86.6	25.1	4	39	6.9	90	20	11.8	32.6	18.8	87.4	18.3	4.9	29.9	9.8	77.2	8.1	2.2	13.6	13.9	83.2	13.9	3.9	24	16.2	86.6	12.5	3.3	21.2	5.9
35609	88.7	18.8	7.7	27.4	15.1	87.3	28.1	4.6	42.6	2.9	62.3	14.1	0.3	24.3	1.6	81.4	20.6	2.6	33	3.3	83.1	10.2	2.7	16.7	9.5	86	16.9	4.8	28	12.4	88.5	16.5	5.3	27.2	9.3
35610	85.6	22.3	7.5	31.8	12.5	89.8	32.2	6.1	48	6.6	83.8	18.3	2.4	30.6	5.1	83.3	23.3	3	36.9	5.6	30.4	6.1	0.3	10.7	3.5	86.7	19.7	5.2	31.8	13	88.6	20.4	7	32.1	13.8
35611	86.9	25.8	6.8	36.3	9.6	88.9	35.4	5.6	51.9	8.7	90.5	23.4	6.4	37.5	7.2	80.7	24.3	3	38.1	5.8	59.3	8.6	0.8	14.4	4	87.2	22.8	3.7	35.9	6.2	87.8	23.3	4.6	36	8.1
35612	59.4	22.8	0.6	32.7	10.7	87	38.5	4.3	56.3	8	90.4	27.2	5.6	42.4	5	80.1	24.3	2.3	38.2	8.8	39	6	0.3	10.2	9.8	53.9	18.2	0.6	29.7	7.5	76.5	22.8	3.3	34.9	5.5
35613	18.3	9.2	0	14.9	11.9	18.5	12.7	0	20.8	7.4	42.5	10.7	0.2	18.5	7.8	35.5	14.9	0.2	25.4	11.4	58.9	7.1	1	12.6	12.9	42	16.2	0.1	26.7	6.2	74.8	23.3	1.3	35.2	1.4
35614	60.5	8	0.9	13.4	16.3	15.6	6.2	0	11	6.6	37.7	5.8	0.1	10.7	9.2	36.9	7.5	0	13.2	7.3	8.2	2.7	0	4.1	12	6.6	7.2	0	13.4	1.6	59.1	22.4	0.5	34.6	3.8
35615	84.1	11.2	4.1	17.5	19.9	65.1	8.8	0.8	14.7	9.8	75.5	8.6	1.8	15.6	15.4	72.4	10.6	1.2	17.9	6.2	48.1	2.9	0	3.7	14.4	46.1	4.9	0.3	8.8	15.6	42.2	17.9	0.1	28.9	8.1
35616	29	5.8	0.1	9.9	22.7	29	4	0	7.1	8.1	50.6	6.3	0.4	11.6	15.9	74.5	12.5	1.4	20.5	4.4	75.8	5.3	1.4	6	13.5	74.6	7.1	1.1	13	8.3	70.6	19.7	1.2	31.4	11.3
35617	60.1	7.5	0.7	11.9	13.5	61.9	6	0.6	11	5.5	57.7	4.9	0.8	9.1	15.1	51	8.6	0.3	15.4	8.8	41.3	2.9	0	4.2	8.6	74.2	7.6	1.8	14.1	11	84	22.5	3.3	35.6	11
35618	81.4	10.2	2.9	16.1	12.2	80.2	9	1.6	15	5.7	77.7	7.9	1.2	14.1	3.5	68	10.6	0.6	18.6	1.8	40.4	2.6	0	4.1	11.3	78.2	8.6	1.9	15.3	9.3	75.9	22.3	1.5	35.4	12.4
35619	86.5	12.8	3.6	19.6	3.8	85.7	12	3.1	19.9	5.4	85.8	10.8	3.2	18.8	5.4	80.6	12.8	1.7	21.8	5.4	54.9	3.2	0.5	5.4	4.1	81.8	10.5	1.7	17.9	3.5	80.1	23.4	1.5	37.4	6.5
35620	87.4	15.6	6.1	22.6	14.4	87	14.3	4.4	22.7	9	89.4	14.6	5.7	24.5	7.2	86.2	15.9	3	26	2.8	74.8	5.1	1.2	8.2	9.4	85	12.4	3.1	21.8	7.8	52.5	12.7	0.4	22.4	10.7
35621	80.9	16.5	5.9	24.1	14.5	87	16.5	6.3	25.6	15.7	89.4	17.6	7.4	28.7	12.1	87	18.1	3.6	29.5	4.4	84.3	8	2.5	11.5	6.4	86.8	15.4	4.4	25.9	9.9	79.2	15.6	1.7	26.4	11
35622	84.2	18.8	5.4	26.9	12.9	84.4	17.8	2.9	28	7.2	88.8	20.4	5.2	32.4	7.3	87.1	20.3	3.8	31.8	5.9	84.8	10	2.8	14.1	7.2	86.6	17.5	4.4	29	10.2	86.6	18.7	3.5	31.1	7.3
35623	87.3	22.2	5.5	30.7	10.9	84.2	19.1	2.7	29.5	7.1	88.9	23.3	4.4	36.4	3.8	87.1	22.7	3.8	35.2	5.7	85	12	3.8	16.6	11.2	86.6	19.6	4.4	32	10	88.6	22.5	5.4	35.9	9.1
35624	38.9	10.9	0	17.4	12.2	44.3	11.2	0	19.1	2	83.8	25.1	2.9	39.2	9.1	83.9	23.8	2.1	37.4	3	85.6	13.6	3	18.8	6.1	86	21.5	4	34.9	9.1	87.2	24.4	4.2	38.6	6.9
35625	67.3	14.4	1.1	22.7	11	20.2	4.7	0	7.8	5.2	68	22.9	1	35.8	8.9	36	13.2	0.2	22.5	4.8	55.2	10	0.4	14.3	5.9	80.8	22.6	3.2	36.7	8.8	77	26	1.6	41.5	3.6
35626	85.9	17.2	5.4	26.4	20.1	65.6	7.8	0.4	12.1	4.4	64.8	14	0.9	23.9	10	11.2	5.7	0	10.3	3.1	75.1	12.3	2.3	17.8	14.8	83.3	24.4	4	39.4	13.7	83.9	28.1	2.2	44.5	8
35627	88.3	20.6	10.8	30.5	20.9	64.7	6.4	0.1	10.2	3.2	69.7	11.1	1.2	19.4	9.8	53	7	0.3	12.2	4.1	78	13.5	2.1	19	10.1	85.3	26.5	4.4	42.5	13.4	86	30.7	3.6	48.1	9.2
35628	73.8	16.8	1.7	26.4	16.2	86.1	10.6	2.9	15.7	5.3	77.4	10	2.4	17.6	17.4	62.7	5.9	0.7	10.4	8.1	82	13.9	3.9	19.8	13.9	69.1	18.4	1.1	30.6	9	86.3	32.8	4	50.2	10.1
35629	63.5	12.3	0.5	20.1	9	86.6	13	3.9	19.2	8	84.9	13.1	3.2	21.8	7.8	60.9	5.9	0.9	10.4	7.3	80	14.5	3.7	21	19.1	79.5	19.4	3.1	32.3	17.4	58.4	24.9	0.5	40.6	6.5
35630	79.2	14.3	1.5	22.6	7.3	87.2	15.4	5.1	22	11.2	88	16.1	5.9	26.7	11.7	77.1	8.3	2	13.9	5.8	84.1	16.6	3.5	23.7	11	83.4	21.3	2.7	35	8.4	71.9	26.5	1.3	42.8	11.9
35631	40.2	7.4	0.1	13.1	12.9	61.8	11.2	1	16.8	4.3	86.3	18.5	6.1	29.8	13.6	22	4.3	0	8.1	2.3	85.1	17.5	2.5	24.6	4	83.5	22.3	2.4	37	5.4	82.3	29.4	2	46.3	3.4
35632	44.1	5.9	0.2	9.8	5.2	66.6	11.6	1.1	17.9	4.5	85.6	19.6	3.4	31.8	8.5	49.8	5.6	0.3	9.7	8	70	15.1	1.1	22.3	11.1	77.8	23.2	1.2	38.1	4.1	84.2	31.2	2.4	49	5
35633	69.4	8.6	1.8	14.5	8	78.7	13.8	1.5	20.5	4	86.1	21.6	4.2	34.9	11.1	75.3	7.9	1.2	14.1	5.3	83.3	18.1	1.8	25.9	2.9	85.7	26	3.3	42.6	6.4	87.5	34.1	3.9	52.8	4.4
35634	82.6	11.5	3.8	18.4	12	82.9	15.9	2.6	23.3	9.9	88	24.6	4.3	38.9	6.2	81.9	10.1	1.7	17.3	3	88.2	21.7	4.8	29.9	7.8	88.1	29.1	4.6	46.7	6.7	88.1	37.3	5.4	57	9.5
35635	61.9	9.8	1.3	15.9	9.3	84.2	18	2.5	26.4	5.6	88	27.5	6	42.6	12	85	12.5	2.9	20.7	7	88.1	24.4	6.1	33.5	12.9	88	32	4.8	50.6	7.7	86.6	39.5	3.9	59.9	5.4
35636	88	15.1	1.9	24.2	3.5	85.3	20.1	2.2	29	2.6	89.3	30	4.6	46.4	7.7	83	13.5	1.7	22	1.7	86.3	26.3	5	36.3	13.2	88	34.1	5.5	53.5	10.6	87.7	42.4	4.6	63.6	8.4
35637	90.2	17.7	4.5	28.3	14.1	74.8	18.1	1.9	26.5	4.9	85.9	31.1	3.1	47.6	7.8	85.2	15.4	2.6	24.8	3.2	86.5	28.4	3.3	38.4	4.7	84	35.6	3.2	55.9	6.2	87.5	44.5	4.2	66.6	7.5
35638	81.1	18.2	7.2	29.1	30.2	84.3	20.9	3.7	29.9	10.2	87.7	34	7.5	51.4	17.1	87.2	17.9	3.8	28.3	7.2	87.6	31.8	6.7	42.9	18.1	84.1	37	3.9	57.3	12.4	70.9	45	0.8	67.4	4.4
35639	76	19	3.8	30.1	8.8	86	23.2	2.9	33.2	2.7	87.6	36.9	5.7	55.2	12.2	86.9	20.1	3.8	31.5	7.2	85.8	33.9	5.6	45.1	17.7	83.2	38.2	3.1	59.4	12.2	83.4	48.1	3.2	71.2	11.5
35640	85.4	22	3.8	33.2	6.7	89	26.4	4.5	36.6	3.9	90.2	40.8	7.2	59.9	9.6	87.8	23.2	4.2	35.5	5.8	85.7	36.2	3.9	48	10.3	85.1	40.3	3.8	61.6	11.3	86.3	50	3.8	73.9	8.7
35641	88.1	25	7.4	37.6	15.6	88.7	29.6	4.5	40.1	4.8	90.5	44.7	7.5	64	9.5	88.5	26.5	5	39.7	6.1	88	39.2	4.7	51.3	8	87.2	43.5	5.7	65.9	13.5	86.9	53	3.2	77.6	3.3
35642	84.9	26.1	4.2	39.8	14	86.1	31.6	4.4	42.9	11.4	89.4	47.5	10.9	67.8	19.2	88.5	29	4.9	42.5	5.8	88.2	42.3	6.3	55.2	12.7	87.9	46.6	6.2	70	13.4	89.5	56.9	7.2	82.5	11.7
35643	79.3	26.7	9.3	40.1	27.1	88.1	34.6	5.7	46.2	10.5	89.2	50.2	7.9	71.2	14.5	82.9	30.3	2.5	44.9	7	81.1	43.4	3	57	17	75.3	46.4	1.7	70.4	13.7	82.6	57.4	3	83.1	11
35644	63.3	24.4	0.8	37.3	4.7	88.8	37.8	5.6	49.6	7.9	88.8	52.9	9.1	74.1	17	73.3	30.1	1.2	44.7	7.7	32.5	23.2	0.4	35.4	8.1	76.6	46.2	1.2	70.4	6.6	82.1	58.1	3.2	84.4	10.6
35645	78.4	25.8	3.8	39.1	20.3	85.8	38.9	3.5	50.9	4.4	88.6	55	4.3	76.9	3.7	81	31.6	1.4	46.2	3.2	60.8	25.3	0.8	38.4	5.2	80.5	47	1.7	71.1	5.8	50.9	32.2	0.4	50.9	5.2
35646	83.7	28.4	3.4	42.8	7.7	61.7	23.3	0.4	35.1	6.2	73.1	37.3	1.9	56.3	11.6	68.8	26.8	0.9	41.2	8	74.1	27.2	1.8	40.8	14.3	80.3	47.1	2.8	72.1	17.1	74.7	34.4	1	53.9	3.5
35647	88.2	31	4.3	45.7	6.3	80.7	25.7	1.5	38.6	5.7	88.3	41.1	6.9	60.8	14.1	82.2	28.9	1.8	44.1	3.9	81.5	29.3	1.7	43.8	4.1	84	49	2.9	74.2	8.8	78.1	34.9	2.1	54.7	8.2
35648	87.9	33.3	8.5	49	17.3	88.9	30.2	4.5	43.3	4.2	86.3	42.5	6.4	62.9	8.7	83.3	30.9	2.2	46.4	2.8	85.8	31.2	4.6	45.6	13.1	87.2	51.9	4.3	77.9	7.7	85.2	36.8	3	57.8	6.3
35649	88.9	36.3	5.2	53	7.3	89.2	33.3	5.5	47.4	7.4	89.8	46.3	9.7	67.6	16.7	87.2	33.4	4.2	49.9	5.7	80.2	31.3	2	46.7	9.7	82.5	52.1	3.3	78.1	9.3	84.4	37.8	2.8	58.9	8.1
