37389	17.8	2.5	0	2	8.7	53.6	8.9	0.7	11.2	9.6	80.2	7.1	1.5	10.9	5.4	81.3	6.2	2.1	7.3	10.5	86.9	8.7	4.4	8.7	17.5	83.2	5.1	5.1	5.6	20.7	74.3	6.5	1	8.7	9
37390	48.9	4.1	0.2	2.4	11.5	71.3	10.2	1.2	12.5	9.6	80	9	1.5	12.7	4.5	41.3	2.9	0	3.9	5.8	84.4	9.5	5.4	9.6	21.4	83.7	6.3	4.6	6.8	20.4	33.7	3.9	0.7	4.9	10.8
37391	13.1	1	0	1	18.4	56.2	8.4	0.6	10.8	7.1	87.3	12	4.2	15.7	11.4	42.8	1.3	0	3.1	12	88.7	12.1	8.1	11.9	24.5	86.3	8.2	5.8	8.6	15.5	52.4	3.6	0.6	4.2	12.3
37392	34.2	1.1	0	1	14.1	41.8	4.6	0.6	7.3	8.9	68.8	10.8	1.1	15.5	10.2	16.8	0	0	1	6.3	80.7	12	3.4	12	21.2	79	9.1	3.2	10.2	12.3	25.4	2.5	0.1	3	3.7
37393	51.6	1.4	0.1	1	4.1	63.2	6.6	1.4	9.2	7.3	76.3	11.8	1.2	16.5	5.6	32	0	0	1	13.8	82.3	12.5	2.5	12.5	18.7	75.1	8.6	2.9	10.2	15.1	44.8	2.1	0.1	3.1	8.8
37394	71	2.4	0.6	1.7	12.1	76.1	7.9	1.8	10.5	6.7	81.7	12.7	1.9	17.5	6.2	54.8	1	0.1	1.4	11.1	81.4	12.5	2.1	13.3	16.8	77.3	8.6	2.6	10.7	14.6	60.8	3.1	0.6	3.1	8.3
37395	79.8	3	1.9	3.7	11.9	80.5	9.2	2.9	12.5	8	83.4	12.9	2.4	17.6	7.5	63.9	1	0.4	1.1	9.3	86.1	13.6	2.5	14.1	17.5	78.8	8.7	1.9	10.9	11.4	70.8	3	0.8	4.2	7.7
37396	87.3	6	3.4	6.5	3.2	87.4	12.4	4.6	14.9	6.2	85	15	3.1	19.6	6	79	2	2.4	4.1	15.9	85	14	2	14.9	10.9	79.9	8.8	2.1	11.9	11.1	77.1	3.8	1.4	5.2	8.6
37397	89.7	11	8.1	10.6	14.4	89.3	15.7	7.8	18.1	12.9	88.4	17.7	5.2	22.4	8.3	87.5	4.4	4.9	6.9	10.3	89.1	16.8	5.7	16.9	16.4	84.3	11.4	2.8	13.8	6.6	84.3	6.6	3	8	9.5
37398	63.5	9.5	0	9.4	1.7	86.9	18.1	4.9	21.2	7.6	88.5	20.8	6.5	25.7	11.7	88.3	7.7	0.8	10	10.2	90.7	20.1	14.3	20.2	32.8	86.6	13.9	9.5	16.1	23.2	88.1	9.2	5.6	10.1	11.7
37399	15.8	4.1	0.1	4	9.9	60	16.3	1.6	19.4	7.8	80.8	20.8	1.9	26.6	8.7	85.7	6.7	3.4	9.2	12.4	83.6	22.7	3.9	22.6	25.1	87.3	16	5.7	18.4	13.3	89.9	12.7	7.4	13.5	10.1
37400	31	5.4	0	5.1	0.8	72.9	17.6	1.6	21.4	4.7	76.5	21.9	1.1	27.5	5.2	67.7	6.9	1.2	9	10.1	28.5	11.4	0	13.9	21.2	81.6	16.2	3.8	19.6	17.3	80.3	12.5	3.2	14.2	8.5
37401	55.6	6.5	0.5	6.2	5.4	83.1	20.1	3.1	23.9	7.9	84.4	23.8	2.8	30	8.2	73.3	7.5	1.6	10.2	11.3	57.5	13.3	0.5	15.4	14.7	84	17.9	3.3	21.2	7.6	86.1	15.4	3.9	16.8	7.9
37402	57.7	6.2	0.6	7.5	6.1	85.8	23.3	3.4	27.1	7.4	86.9	26.6	4.5	32	8.8	66.9	6.8	2.2	8.8	21.8	26.7	8.6	0	11.7	19.3	52.2	13.5	0.5	18.1	16.2	64.5	11.7	0.9	14.5	8.1
37403	82.9	10.2	5.3	10.8	14.8	90.2	27.2	5.2	31.6	1.5	91.6	31	6.9	36	4.9	84	8.6	3	9	6.2	64.5	11.3	0.8	15	12.3	71.8	15.7	1.3	20.5	10.8	61	12.5	1.1	14.9	6.6
37404	86.6	13.4	3.4	13.7	4.3	75.5	27.6	2	31.4	3.1	91.7	35.9	9	40.2	9.7	89.8	12.6	9.9	13.1	17.2	88.3	16.2	7.7	19.3	23.9	87.9	19.4	6	24.4	14.7	84.1	16.7	3.8	18.8	6.9
37405	77.5	15.9	5	15.9	8.4	81.4	26	2.2	31.1	6.1	63.1	24.4	1	31.5	4.1	67.1	10	0.7	10.5	5.8	89.3	19.5	5.8	22.5	12.6	86.4	20.7	4.8	25.7	11.6	88.4	20.7	5.1	22.9	7.5
37406	58.2	12.5	0.5	14.1	11.2	76.4	25.9	1.2	31.8	5.9	64.9	16.2	0.9	23.9	10.2	57.4	7.9	0.5	10.2	6.1	88.1	21.8	6.1	24.8	17.5	86	23.6	4.4	28.7	8.2	31.8	10.2	0	13.5	3.9
37407	61.2	8.3	0.8	10.9	20.7	88	30.7	5.8	35.5	10.7	71.1	14.3	1.8	20.5	10	65.5	9.8	0.6	12.1	2.4	89.6	25.7	10.5	28.3	32.2	81.6	23.9	5.8	29.1	16.6	38.6	5.3	0.1	6.2	12.2
37408	74.3	6.6	3.1	8.4	19	88	32.9	5.2	38.5	7.1	85.7	18.3	4	25.3	8.4	82.2	12.7	1.9	15.1	6.5	79.2	27.1	2.3	29.6	25.1	83.6	25.4	5.5	31.3	15.6	76.4	9.1	1.8	10.3	14.5
37409	79	8.3	1.4	10.5	3.4	87.9	35.2	3.9	40.8	4.1	86.2	19.6	3.1	27.3	4	83.4	14.6	1.7	17.1	1.1	80.4	27.4	2.5	31	22.5	82.9	26.3	4.8	32.3	17.2	82.2	10.2	2.5	12	9.7
37410	83.4	10.3	2.4	12.6	4.3	86.3	36.4	2.7	42.1	0.4	88.4	22.6	3.7	30.4	1	87.1	17.6	3	20.1	1.2	84.9	29.4	2.9	33	8.8	84.8	28	2.2	34.7	2.1	85.5	12.3	3.2	13.5	5
37411	85.7	12.7	2.9	16	3.7	88.5	39.8	4.1	45.4	2.5	89.9	26.6	5.8	34.2	7.4	88.3	20.5	3.7	23	1.4	87.3	32.3	3.2	35.9	4.3	84.6	29.1	3	36.2	7.4	88.2	14.9	5.5	16.2	9.7
37412	78.5	13.5	2.1	16.9	5.6	88.5	43.1	4.4	48.5	3.6	91	29.8	6.6	38.3	5.5	88.1	23.4	7.2	25.8	15.6	82.1	32.7	4.4	36.3	17.3	18.6	11.6	0	18.7	9.8	35.9	8.9	0	11.7	4.7
37413	64.2	11.6	0.6	15.3	2.4	86.1	42.6	2.9	49.4	3.3	90.9	34.2	7.1	42.5	7.8	74.7	23.6	1	26.2	1.2	86.5	35.1	3.2	39.4	7.8	50.1	13.4	0	21.7	2.8	60.6	10.8	0.5	13.5	4.9
37414	45.9	10.9	0	13.3	1.2	66.9	26.4	1.4	36.3	18.3	69.3	20.4	1.2	29.4	10.1	68.6	15.1	0.9	19.3	7.8	68.6	30.5	1.3	36.2	24.9	74.9	15.9	2	24.2	19.7	81.2	14.6	2	17.4	6.8
37415	54.6	10.9	0.6	14.3	10.9	77.5	28.1	1.3	38.5	5.8	86.8	25	5.1	34	12.2	78.2	17.8	1.2	22.1	2	76.9	28.5	1.9	35.3	18.1	26.3	7.8	0	14.2	11.8	75.5	15	2.6	18.2	18.6
37416	74.2	12.8	1.5	17	12.5	31.3	9.8	0	15.4	9.2	24.2	11.9	0	19.1	7.6	80.8	18.9	1.6	24.2	5.5	87	31.6	2.8	38.9	8	48.3	9	0.2	15.4	6.9	78.7	16.8	2.6	20.2	8.1
37417	45.9	9.2	0.3	13.7	16.1	5.5	3.9	0	6	6	5.2	5.5	0.1	7.7	4.6	8.6	7.3	0	7.6	1.6	35.1	17.1	0	25.4	18.1	56.8	9.4	0.7	15.9	12.4	84.7	20.2	3.8	24.8	8
37418	42.6	6.8	0	10.3	8.1	7.4	1.4	0	2	3.1	17.3	2.1	0	3.6	8	7	2.6	0	2.7	6.7	17.2	8.1	0	13	17.5	10.5	2.7	0	6.2	5.8	75.8	21.8	1.1	25.4	7.2
37419	55.3	6.5	0.3	10.5	6.2	7.1	0.3	0	0.4	0.6	42.2	3.9	0.1	5.4	3.9	38.6	4.9	0	5.1	1.4	63	10.9	0.7	17.5	14.3	42.6	2.6	0.1	5.6	10.3	38.9	9.6	0.1	12.2	5
37420	63.5	6.8	0.4	9.9	8	39.8	2	0.3	3	8.8	62.1	4.8	0.5	7.4	4.9	39.2	5.1	0.6	6	2.2	84.9	15	2.4	22.5	8	74.5	6.1	1	10.5	7.1	79.6	13.9	1.1	16.7	7.3
37421	71.6	7.6	1.7	11.5	10	68.5	4.4	1.4	6	7.3	77	8.2	1.4	10.7	4	61.7	7.9	0.8	8.9	1.1	88.7	18.6	5.6	26.7	15.1	82.9	8.2	2.8	14	10.7	82.5	15.6	3.6	19	16.1
37422	84.3	11.3	2.3	16	3.3	80	7.7	2.2	8.4	3.5	85.1	10.5	3.4	13.8	9.4	62	8.1	0.6	9.9	5.1	81.7	20.1	3.4	28.4	8.9	15.6	3	0	5.7	7.1	22.2	7.6	0.2	10.9	8.1
37423	87.7	14.5	3.7	19.8	5.3	80.5	10	2.6	11.4	6.6	89.1	14.3	5.9	16.7	10	73.9	11.5	0.9	12.6	0.7	48.2	14	0.3	21.7	14.6	4.6	1	0	2.2	9.7	8.2	3.5	0	4.4	3.9
37424	89.5	18.6	5.2	24.4	4.8	86.4	13.6	3.7	14.9	4.1	91.6	18.6	6.8	21.7	5.4	82.7	15.2	2.3	16.3	0.6	51.1	12.4	0.6	18.8	15.6	19.9	0.5	0	0.8	11.1	5.9	1.1	0	1	5.7
37425	89.6	23.1	6.5	28	9.7	87.6	17.2	6.1	18.4	11.6	91.6	23.6	9.4	25.8	10.8	89.4	19.1	7.9	20.2	12.6	75.1	15.6	1.9	22.5	9.2	51.8	2.2	0.2	5	3.6	40.1	2.8	0	3	6.4
37426	18.3	9.4	0	13.7	4.6	25.2	8.1	0	10.1	2.4	52.5	17.1	0.4	21.2	9.2	75.5	18.5	1.4	20.6	10.2	87.4	19.4	7.5	27.3	28.7	78.6	5.6	2.1	9.7	15.8	74.2	5.8	1	6.4	5.8
37427	36.3	5.2	0.1	8.2	18.9	37.2	4.8	0.1	4.9	6.9	51.3	9.7	0.3	12.5	10.3	52.9	11.4	0.4	14.3	10	46.6	10.3	0.9	17	27.9	88.8	8.7	5.3	14	16.6	87.1	9.5	4.5	11.6	9.1
37428	63.8	9	0.5	12.3	1.4	69.7	8.4	1.3	8.4	4.7	81.5	13.8	1.9	17.2	6	75.1	15.3	1	18.4	1.8	75.1	13.8	1.1	21.4	6.1	62.6	7.9	1.1	12.5	3.6	88	13.4	3.9	15.3	3.1
37429	73.9	10.7	0.9	14.4	2.2	44	6.3	0.3	6.9	5.3	87.1	17.9	5.1	20.7	7.7	82.5	18.1	1.8	22.2	2.4	87.4	17.8	6.9	27.3	24.6	77.8	10.4	2.8	16.7	12.1	85.9	14.4	3.3	17.3	7.6
37430	73.9	11.5	1.4	15.8	2.4	54.3	5.7	0.7	7.1	12.2	43.6	8.3	0.1	9.3	5.7	33.4	10.2	0	13.9	1.2	71.7	16.8	1.6	26.3	14.8	20.4	4.9	0	8.9	5.8	85.6	17.3	3.9	20.5	11.2
37431	72.4	12.7	0.9	17.8	0	22	2.4	0	4	7.2	47.5	6.5	0.2	8.3	9.4	19.4	6.8	0	10.5	5.3	86.9	20.7	4.5	31.4	12.4	60.9	7.8	0.4	12.4	6.7	63.7	11.4	0.4	14.7	5.3
37432	14.3	5.7	0	8.3	0.8	42.6	2.2	0.3	3.7	7.7	75.7	8.9	1.6	11.5	8.8	21.4	3.9	0	6.7	4.4	55	17.1	0.5	27.4	12.6	52.8	6	0.4	10.8	5	79	14.4	1.7	17.3	6.1
37433	42.7	5.6	0	8.7	0.9	67.1	5.3	1.1	6.7	5.1	38.7	5	0.2	6.8	7.9	17.7	2.2	0	5	1.3	38.8	14.8	0.2	22.8	1.9	26.8	1.7	0	4.2	8.4	84.1	16.6	2.8	20.5	8.8
37434	69.2	8	0.7	12.8	3.3	76.7	6.8	1.6	8.9	6.9	78.7	9.8	1.5	11.6	5.4	51.1	5.7	0.2	9.2	1.7	69.4	18.3	0.6	28.4	4.6	60.4	3.7	0.3	6.8	8.4	26	7.3	0	10.6	4.1
37435	86.5	12.9	4.1	17.9	7.2	86.9	10.8	5.2	12.9	12.5	88.9	14.9	5.1	15.8	6.7	68.7	7.7	0.7	12.3	1.7	72.7	20.7	0.9	30.5	1.5	75.9	5.4	0.9	10.2	4.6	67.7	10.4	0.7	13.7	8
37436	88.3	16.6	5.4	22.4	7.7	87	13.7	5	16.1	10.9	88.8	18	6.5	19.7	11.4	82	11.5	1.7	17.9	2.3	84.6	23.8	2.6	34.9	8.1	83	7.9	2.4	13.8	9.8	83.8	13.9	2.3	17.4	5.3
37437	88.5	20.7	5	26.3	6.7	87.1	16.9	6.5	19.3	16.2	88.6	21.9	6.7	22.7	12.4	86.8	15.2	3	21.7	2	85.8	26.1	3.4	38.1	8.6	84.1	9.7	4.2	16.8	15.3	87.6	17.1	4.5	21.6	9
37438	88.1	23.3	6.6	28.9	12.8	87.8	19.8	4.2	22.3	5.4	90.8	26	7.1	26.7	7.7	90.6	20.3	7.3	27.7	9	89.5	30.5	4.4	43.1	3.5	84.2	10.8	4	18.7	13.7	87.5	19.9	4.5	24.3	8.3
37439	83.5	25.1	4.6	31.3	12.1	86.2	21.9	4	24.8	5.9	87.7	28	5.9	29	11.1	89.2	23.4	12.3	30.5	21.1	90.4	34.9	9.9	48.4	23.4	84.5	12.7	5	21.4	16.7	88.5	23.7	5.2	28.3	9.7
37440	84.2	26.4	3.7	33.1	15.4	89.1	25.2	10.4	28.9	19.6	91.7	32.8	11.3	33	14	90.5	27.4	10.3	34.8	15.5	91.8	39.1	5.9	53.4	2.5	78.5	12.7	1.7	21.8	6.4	91.5	28.5	7.7	33.2	8.1
37441	86.3	28.9	3	36.1	3.5	87.9	26.8	4.3	31.4	5.5	90.5	35.8	5.8	36.9	4.8	88.3	29.4	4	37.5	3.6	86.8	40.3	3.2	54.1	6	81.2	13.8	3.6	23.1	17.3	91.7	33.1	9.2	37.6	10.4
37442	87	31.3	5.5	38.3	13.6	22	10.1	0	14.2	11.3	32.3	18.2	0	23	6.1	85.9	31.4	4	39.4	11	88.1	43.3	3.6	58	3.4	83.8	15.7	3.6	25.5	13.7	87.9	34.9	5.4	39.4	10.6
37443	81.1	30.7	2.1	38.8	3.9	49.7	10.9	0.2	16	4.4	59.8	18.7	0.6	24.3	8.1	81.5	32.7	3	41.8	8.4	90.6	47.3	5.9	62.1	6.1	86.7	18.7	3.6	29.4	6.5	88.1	37.6	4.6	42.2	7
37444	88.9	35.2	3.9	43.2	1	69.8	13.2	0.6	19	0.6	82.1	22.7	1.9	28.3	2.3	88.5	36.9	3.3	46.1	1.2	89.5	50.3	4	66	1.7	71.1	17.8	1.1	28.5	2.5	88.9	41	5.6	45.9	8.4
37445	89.6	38.8	7.9	46.8	13.2	81.8	15.7	2.3	22	6.9	90.1	27.4	6.4	33	7.4	89.9	40.9	5.5	50.9	5.3	89.7	54.1	5.1	70.2	10.2	45.1	12.5	0.5	21.8	8.1	64.8	36.6	1.9	42	1.9
37446	89.5	41.9	5.1	50.8	4.8	86	18.1	3.5	25.1	7.1	90.4	30.5	6.9	37.1	7.9	89.4	43.8	7.1	53.8	11.7	83.6	55.5	3.7	72.1	17	55.6	8	1	14.1	17.1	52.4	22.3	0.4	31.5	9
37447	91	46	7.7	55.1	7.8	87.1	21.2	5.1	28.1	10.8	92	35.3	9.3	41.1	9.3	89.2	46.9	5.9	57	8.5	88.1	58.7	5.8	75.2	17.4	76.1	9.9	1.1	17.5	7.9	77.8	25.3	1.7	34.5	9.8
37448	90.9	49.9	9.9	59.1	13.2	88.9	24.6	4.4	31.5	2.3	91.9	39.3	9.4	45	10	90.7	51	6	61	4.1	90.4	62.3	7	79.1	12.4	84.3	12.2	2.6	20.8	5	86	28.5	3.6	37.5	7.5
37449	90.1	53.3	6.3	62.5	7.6	88.1	26.9	3.8	34.4	2.5	90.6	43.1	7.1	48.8	8.5	89.2	53.9	6.3	64	9.5	90.5	66	7.1	82.6	17.1	87	15.4	4.7	25.5	10.4	88.5	31.6	5.4	41.4	9.7
37450	82.9	51.4	4.5	62.2	7.3	87	29.1	4	37.7	6.9	89.7	46.1	5.7	51.8	6.6	86	54.7	3.8	66	4.5	82.1	64.7	3.1	82.1	8.3	87.2	17.6	3.3	28.1	4.4	88.9	34.5	4.9	44.6	6.2
37451	71.4	42.8	3	54.8	12.3	87.6	32.8	4.2	40.4	5.5	90	49.3	6.3	55.1	7.8	71.3	33.9	1.1	47.1	7.6	63.6	49.9	0.1	68.4	5.9	77.9	18.9	1.8	29.7	12.5	89.2	38.2	6.6	48.5	11.2
37452	82	45.9	3.7	58.4	7.4	89.5	36.5	9.3	44.7	16.8	87.7	51.1	8.3	56.8	14	82.4	36.7	2	50.1	5.9	75.6	53.6	1	71.3	4.6	71.2	14.6	0.9	24.7	9.8	85.9	38.7	5.5	48.7	11.1
37453	91	51.4	6.9	63.7	5.1	87.3	38.9	4.1	47.9	4.2	89.6	55.1	7.6	60.8	12.1	85.5	39.5	2.8	53	3.7	83.3	56.6	2.2	74.8	6.1	84.4	16.7	3.6	28.7	12.8	89	41.8	5.3	52.1	6.6
37454	88.7	54.4	4.9	66.9	7.4	88.1	42.4	5.6	51.4	9.8	90.7	59.8	6.4	64.9	5.9	86.8	41.8	4.4	56.1	11.9	76.4	54.5	2.8	70.6	17.5	80	17.3	1.8	29	5	89	44.8	5.8	56.1	9.9
37455	89.2	57.4	5.1	70.4	5.9	88.1	45.1	4.7	54	4.3	90.4	62.9	5.3	68.8	2.8	86.6	43.9	3.3	59.1	5.2	84.5	56.5	3.5	73.8	11.6	84	19.7	2.5	32.9	7.4	89	47.4	4.2	59.1	6.8
37456	58.6	43.6	2	57.4	10.1	87.5	47.2	4.6	57.3	6.1	88	65	3.6	70.9	2.2	63.1	35.2	0.5	50.5	5.3	85.8	59.1	3.7	76.6	9.6	86.6	22.6	3.7	36.5	7.3	85.1	48.7	3.5	60.5	6.8
37457	64.5	43.2	2.4	57.5	9	85.3	49.3	2.7	59	3.2	87.9	68	4.6	74.7	7	75.8	37.7	1.1	54.2	4.4	84.3	61	4.2	79.5	16.5	85.5	24.5	3.6	38.6	9.1	89.1	52.5	5.5	64.6	5
37458	59.5	40.6	1.6	54.9	15.2	78.4	45.2	2.4	57.6	8.5	77	60.3	2.5	69.7	12.6	50.8	21.6	0.3	35.5	10.1	70.1	59.7	0.7	79	5	41.7	18.5	0.2	30.9	14.7	88.9	56.2	6.6	68.2	10.3
37459	45.4	17.1	0.2	28.1	17	75	44.9	1.7	57.7	13.6	72.2	58.5	1.6	69.5	14.2	12	10.3	0	16.9	5	30	28.2	0.1	43.2	12.3	47	19.6	0.2	32.1	9.1	86.2	56.3	3	69.2	9
37460	76	19.6	1.4	31.4	9.9	83.5	47.4	2.3	61.1	4.2	84.9	62	3.8	72.5	8.1	49.8	12.3	0.1	20.7	3.9	60.5	29.9	0.8	45.4	18.2	68.1	20.6	0.9	34.2	10.3	82.5	57.6	3.5	70	8.7
37461	85.2	22.7	3.9	35.7	12.5	79.3	47.9	2.2	61.8	7.1	88.6	65.9	5.8	76.5	9.3	68.6	15.4	1.1	25.5	2.3	82	32.8	1.9	50.1	8.8	78.6	22.7	1.5	36.9	7.1	86.8	60.6	3.9	73.3	4.1
37462	55.5	17.6	0.5	28.7	13.1	76.7	48.7	1.2	63.2	2.9	72.9	64.2	1.1	75.6	4.8	71.4	16.2	1.3	27.4	11.2	87.4	36.4	7.4	54.1	24.8	84.2	25	3.7	39.7	13.4	87.7	62.9	4.5	76.3	6.5
37463	66.1	17.6	0.7	28.4	6.3	88.2	53.3	4.6	68.1	7.2	76.9	55.8	1.7	71	9.7	61.2	11	0.6	19.2	7	55.1	33.8	0.8	50.1	14	38.3	15.3	0.1	26.8	8.2	70	62.6	1.2	75.5	4.4
37464	83.9	20.6	3.4	33.1	15.1	69.6	47.3	2.4	61.6	5	77.9	57	2.2	72.1	6	83.7	14.5	3.3	24.5	12.2	73.6	35.5	1.6	52.8	15.1	71.4	17.2	0.9	29.7	7.9	70.1	47.8	1.1	64.2	10.4
37465	25.2	9.9	0	17.7	10.9	67.6	44.1	0.9	60.7	8.9	75.9	57	1.6	72.5	8	85.3	16.8	2.7	28	7.4	70	35.3	0.9	53.1	12.6	16.5	7.1	0	13.4	5.7	72.8	48.5	1.6	65.2	6.7
37466	55.4	6.5	0.2	12.7	11.9	84.3	47.7	2.5	64.3	4.7	86.4	60.3	3.8	75.9	5.2	63	12.9	0.6	22.1	3.7	63	34.9	0.7	52.9	10.2	15.2	5.7	0.1	10.1	4.8	83	51.3	3.5	68.8	7.2
37467	68.3	7.7	1.2	14.5	14.2	87.2	50.7	4.3	67.6	8.4	88.8	64.2	7.4	80	14.1	83.2	15.7	2.4	26.8	8	59.4	16.9	0.8	29	17.1	50.1	4	0.3	7.2	9.8	68	29.1	1	45	11
37468	80.7	10.1	1.9	18.1	6.6	88.5	54.1	5.3	71.9	7.9	88.8	66.4	5	82.5	6.7	66.8	11.3	1.3	19.1	6.4	80.4	19.4	1.7	32.5	10.2	75.3	5.7	1	10.8	7.3	84.6	32.3	2.4	48.6	6.3
37469	54.7	5.6	0.8	11.1	22.5	82.1	53.1	2.8	71.8	15.2	83.5	68.8	4.2	85.9	18.9	77.8	13.2	2.1	22.2	7.7	55.7	17.9	1.1	29.9	14.1	76.8	7.1	2.1	13.4	15.5	88.5	35.7	4.6	53.3	7.5
37470	62.7	5.8	0.9	10.5	17.5	83.2	55.2	2.5	74	8.6	85.4	70.6	3.2	87.9	8.3	80.3	13.4	1.8	23.4	6.1	69.7	19.9	1.4	32.3	17.3	64.8	6	1	10.7	8.2	65.8	23.8	0.7	38.6	7.4
