34791,93.2,3.3,11.0,7.5,4.1,81.8,32.0,9.4,9.4,0.7,82.9,20.7,0.4,6.7,10.6,53.1,20.0,3.7,20.9,7.2,78.8,0.0,1.6,5.2,0.0,77.6,0.0,1.2,5.1,0.0,53.0,10.5,8.5,17.8,2.1
34792,69.8,1.2,0.8,19.7,4.6,78.1,22.7,9.0,10.4,0.0,92.3,25.7,1.0,6.9,5.7,53.2,40.1,5.0,22.0,5.9,79.2,6.1,0.1,5.3,0.0,80.1,0.0,3.3,2.0,6.5,53.0,10.5,8.5,17.8,2.1
34793,69.8,1.2,0.8,19.7,4.6,78.1,22.7,9.0,10.4,0.0,92.3,25.7,1.0,6.9,5.7,53.2,40.1,5.0,22.0,5.9,79.2,6.1,0.1,5.3,0.0,80.1,0.0,3.3,2.0,6.5,53.0,10.5,8.5,17.8,2.1,69.8,1.2,0.8,19.7,4.6,78.1,22.7,9.0,10.4,0.0,92.3,25.7,1.0,6.9,5.7,53.2,40.1,5.0,22.0,5.9,79.2,6.1,0.1,5.3,0.0,80.1,0.0,3.3,2.0,6.5,53.0,10.5,8.5,17.8,2.1
34794,74.9,0.0,0.0,21.0,0.0,77.4,20.7,12.1,9.6,1.1,97.2,20.1,0.0,5.2,14.1,48.3,54.4,3.6,23.7,0.0,74.1,0.0,0.0,6.3,0.0,81.5,15.8,3.2,2.7,11.8,61.5,16.4,0.0,22.8,2.4
34795,61.7,0.0,4.5,20.2,0.0,78.6,25.5,8.0,5.3,0.0,69.8,28.1,4.5,21.2,19.7,52.2,31.8,7.0,18.4,0.0,64.6,5.2,0.0,5.1,2.4,90.1,41.3,10.9,1.0,18.7,52.2,9.4,1.9,21.6,3.4
34796,61.7,0.0,4.5,20.2,0.0,78.6,25.5,8.0,5.3,0.0,69.8,28.1,4.5,21.2,19.7,52.2,31.8,7.0,18.4,0.0,64.6,5.2,0.0,5.1,2.4,90.1,41.3,10.9,1.0,18.7,52.2,9.4,1.9,21.6,3.4,61.7,0.0,4.5,20.2,0.0,78.6,25.5,8.0,5.3,0.0,69.8,28.1,4.5,21.2,19.7,52.2,31.8,7.0,18.4,0.0,64.6,5.2,0.0,5.1,2.4,90.1,41.3,10.9,1.0,18.7,52.2,9.4,1.9,21.6,3.4
34797,71.9,23.4,5.0,20.7,9.6,92.6,12.8,8.9,5.1,0.0,70.1,20.2,8.1,24.5,16.1,51.4,25.3,5.7,17.6,0.0,57.6,0.0,0.0,4.5,0.0,92.0,39.1,7.4,1.4,26.5,52.2,9.4,1.9,21.6,3.4
34798,71.9,23.4,5.0,20.7,9.6,92.6,12.8,8.9,5.1,0.0,70.1,20.2,8.1,24.5,16.1,51.4,25.3,5.7,17.6,0.0,57.6,0.0,0.0,4.5,0.0,92.0,39.1,7.4,1.4,26.5,52.2,9.4,1.9,21.6,3.4,71.9,23.4,5.0,20.7,9.6,92.6,12.8,8.9,5.1,0.0,70.1,20.2,8.1,24.5,16.1,51.4,25.3,5.7,17.6,0.0,57.6,0.0,0.0,4.5,0.0,92.0,39.1,7.4,1.4,26.5,52.2,9.4,1.9,21.6,3.4
34799,66.9,9.2,0.3,20.3,7.2,99.9,0.0,9.1,5.3,7.2,65.7,10.9,10.5,25.4,23.9,66.1,0.0,2.6,20.3,6.4,55.0,12.4,8.5,4.3,0.8,95.5,44.5,10.3,0.4,30.2,52.2,9.4,1.9,21.6,3.4
34800,62.8,0.0,3.1,17.7,4.0,99.9,0.0,10.1,5.9,6.9,66.1,3.6,6.6,26.0,28.5,73.9,0.0,8.2,21.6,4.4,50.2,6.6,12.9,5.3,0.0,97.8,56.4,7.9,1.0,35.4,52.2,9.4,1.9,21.6,3.4
