38808,73.6,0.0,0.0,20.8,4.7,77.4,0.0,7.2,37.0,8.6,95.0,10.8,7.9,8.1,2.1,93.6,11.0,4.1,12.1,10.5,80.0,0.0,3.2,8.4,21.5,91.7,0.0,9.1,3.0,0.0,85.0,6.0,4.3,6.0,5.0
38809,69.0,19.6,0.1,18.1,4.5,73.4,8.6,12.1,36.0,8.5,91.6,19.5,11.2,6.4,4.1,95.9,27.5,3.2,12.7,3.8,76.1,0.0,3.2,11.7,22.0,95.8,0.0,7.7,0.5,0.0,85.0,6.0,4.3,6.0,5.0
38810,67.2,32.5,5.4,19.6,1.7,85.5,8.6,24.6,34.3,18.6,84.7,34.5,9.9,6.6,2.3,87.9,59.8,3.4,15.5,14.4,76.9,14.0,8.5,22.1,19.2,60.7,16.3,8.5,17.2,2.3,55.3,24.6,4.3,16.0,7.7
38811,72.2,26.9,0.0,18.8,0.0,83.0,16.3,25.0,33.7,14.5,86.6,21.6,8.6,5.2,3.6,91.3,58.1,3.8,16.1,17.9,57.9,19.9,3.3,25.6,17.7,65.8,20.1,11.6,18.4,10.0,55.3,24.6,4.3,16.0,7.7
38812,69.1,15.5,7.4,16.4,0.0,62.5,32.0,0.0,21.3,7.0,99.9,27.7,9.3,7.0,13.6,88.7,71.0,2.6,19.0,10.3,75.3,0.0,0.0,21.2,18.8,69.0,43.8,12.6,17.6,0.0,55.3,24.6,4.3,16.0,7.7
38813,70.0,0.0,8.3,15.0,0.0,60.6,16.0,5.3,22.0,5.0,99.9,35.2,7.6,8.3,18.8,94.2,76.4,7.5,21.8,9.3,84.3,6.8,0.0,18.0,13.9,66.4,42.4,15.5,12.2,8.6,55.3,24.6,4.3,16.0,7.7
38814,72.2,30.8,8.5,16.1,5.3,82.5,17.3,10.6,22.7,12.5,86.5,52.9,7.0,7.4,20.3,85.2,93.7,15.6,23.5,0.0,86.7,2.3,4.2,15.0,19.9,60.3,39.8,20.0,13.7,13.2,58.0,7.1,0.0,18.2,11.7
38815,83.3,32.3,7.3,21.3,0.0,67.6,7.9,11.9,20.4,9.7,67.6,18.3,1.2,23.6,24.2,82.4,87.6,8.4,25.8,0.0,70.3,40.1,5.9,23.5,21.3,54.5,22.4,17.8,11.0,0.0,58.0,7.1,0.0,18.2,11.7
38816,79.7,3.6,2.7,20.0,5.8,67.3,9.9,3.5,16.2,6.3,64.2,22.1,0.9,25.4,41.3,94.9,103.8,13.4,26.4,8.5,71.6,18.7,1.9,19.4,26.5,51.1,25.5,15.8,15.0,8.4,58.0,7.1,0.0,18.2,11.7
38817,78.0,5.0,7.7,23.1,10.0,75.0,12.5,2.1,31.2,7.0,66.0,26.8,1.6,25.7,44.9,90.4,79.1,15.3,28.5,5.8,71.8,19.0,1.1,21.4,37.0,46.8,33.9,16.0,13.8,12.3,58.0,7.1,0.0,18.2,11.7
38818,74.8,0.0,14.3,22.2,4.0,67.2,24.9,5.2,22.3,10.1,71.3,25.5,2.5,24.1,50.5,88.0,83.0,10.9,29.3,12.1,73.8,8.8,0.3,17.5,30.6,47.1,33.8,20.6,11.5,10.5,58.0,7.1,0.0,18.2,11.7
38819,85.9,8.6,16.9,18.7,8.6,88.2,40.7,4.2,18.5,14.7,71.9,33.0,0.1,29.2,60.1,70.3,70.5,7.3,29.1,12.9,82.0,21.6,4.1,23.5,28.8,72.1,27.7,0.0,28.1,23.1,61.3,0.0,3.0,14.8,21.5
38820,83.1,11.8,17.0,21.6,12.9,93.6,40.2,1.1,17.8,14.1,75.2,25.4,0.0,27.8,52.5,62.2,61.5,9.1,29.7,7.6,81.5,18.2,0.0,27.6,33.3,68.8,16.9,0.0,23.2,22.9,61.3,0.0,3.0,14.8,21.5
38821,82.0,0.0,9.3,13.6,7.0,99.4,48.7,2.2,12.1,31.6,56.6,32.0,1.0,26.5,32.5,53.5,69.2,12.1,34.0,9.4,87.4,39.8,0.0,30.3,39.5,57.8,0.0,4.5,20.0,18.3,59.3,18.9,1.5,18.6,27.7
38822,63.1,11.0,7.7,29.8,12.0,99.9,34.4,0.0,14.8,38.4,58.4,35.8,5.0,24.8,26.4,66.9,79.8,6.2,31.9,0.0,87.4,17.4,0.0,30.0,45.5,60.5,0.0,7.4,16.5,17.4,67.2,27.0,0.0,15.6,32.5
38823,63.3,19.2,15.7,30.9,6.0,93.8,27.4,7.4,15.4,30.3,86.6,18.8,6.8,41.9,17.9,70.9,83.3,6.5,37.0,9.3,83.1,29.7,0.0,30.9,55.0,53.4,0.0,5.4,13.0,16.6,55.3,0.0,0.0,16.4,27.1
38824,70.3,15.3,19.8,30.6,14.4,96.8,36.7,9.1,17.3,35.8,91.2,28.9,8.5,47.3,9.4,74.8,94.0,5.0,34.4,9.1,85.0,36.1,0.4,24.5,51.1,63.6,27.7,1.5,20.5,26.1,53.0,7.3,6.6,17.0,28.7
38825,73.0,0.0,27.0,34.8,7.0,93.9,49.2,9.7,16.1,49.3,90.8,39.2,11.3,47.8,20.8,77.1,63.0,7.3,21.5,8.0,63.7,27.6,0.0,28.6,51.5,80.2,27.4,7.8,37.8,43.7,53.0,7.3,6.6,17.0,28.7
