32994,83.7,3.8,12.8,5.9,0.0,91.7,10.3,17.8,4.4,5.2,81.3,36.1,7.1,8.1,2.9,58.7,11.7,5.1,20.7,0.0,79.7,9.6,2.5,3.3,0.2,89.8,14.1,0.8,1.3,4.0,50.4,4.4,3.2,20.6,3.2
32995,69.1,3.0,0.0,20.2,0.0,99.0,17.9,12.5,1.6,0.0,70.4,19.7,11.0,4.0,11.2,64.0,5.5,7.8,23.8,0.0,80.6,17.0,0.0,1.4,1.2,81.5,10.8,0.3,36.4,0.0,50.4,4.4,3.2,20.6,3.2
32996,63.4,30.1,6.3,23.2,0.0,96.4,16.7,10.8,0.5,1.2,79.8,13.8,2.4,37.4,0.0,65.9,20.2,7.4,20.4,0.0,86.8,14.3,4.9,2.8,3.2,88.2,4.6,0.0,34.1,0.0,72.6,16.3,3.2,15.8,0.0
32997,63.0,50.5,2.7,25.0,0.0,99.0,16.9,8.3,1.0,0.0,73.0,11.1,0.0,29.5,12.2,65.8,5.4,5.2,17.8,0.0,84.5,14.8,0.0,2.6,2.7,95.2,1.6,0.0,34.5,0.0,72.6,16.3,3.2,15.8,0.0
32998,60.3,30.2,0.0,26.7,0.0,89.0,14.0,5.1,30.0,10.3,76.0,19.8,4.4,25.7,5.1,70.8,27.6,6.7,12.3,4.0,93.3,0.0,0.0,3.2,5.4,92.1,13.5,0.0,34.9,0.0,53.3,0.0,0.0,20.5,0.0
32999,65.7,0.0,4.3,16.9,0.0,77.4,20.2,5.8,27.4,11.8,80.4,0.0,7.3,20.8,0.0,81.5,19.2,9.1,19.8,3.6,79.6,8.5,0.0,2.0,8.2,66.3,22.3,4.3,22.1,0.0,53.3,0.0,0.0,20.5,0.0
33000,76.1,14.3,12.0,19.4,5.7,77.3,27.1,6.7,21.7,17.4,68.8,53.1,11.5,24.2,0.0,90.8,2.4,9.3,19.2,9.6,70.0,0.0,0.0,4.6,32.4,67.2,0.0,0.0,21.4,0.0,64.6,23.1,3.0,19.5,0.0
33001,77.0,22.2,18.7,19.5,10.3,77.9,52.3,8.8,19.3,13.1,67.8,11.2,2.0,27.0,0.0,89.9,1.8,12.3,18.1,3.7,65.4,17.2,0.0,25.8,19.4,75.7,26.4,2.1,20.0,1.5,65.0,6.6,0.5,18.4,1.2
33002,67.3,5.0,5.2,24.2,7.0,72.2,53.8,15.7,17.1,8.5,60.9,6.7,0.0,23.7,1.8,90.0,15.4,12.2,21.4,1.6,68.2,33.1,2.3,30.5,24.4,78.4,0.0,3.0,21.4,6.1,71.4,22.0,1.7,13.0,0.0
33003,62.4,0.0,5.1,25.0,2.9,71.8,6.7,2.4,28.7,17.9,63.9,0.0,0.0,26.1,0.0,87.4,20.5,15.5,20.4,16.5,68.5,27.5,0.0,27.4,41.2,77.2,36.4,4.0,22.1,7.9,71.4,22.0,1.7,13.0,0.0
33004,64.7,18.9,9.0,24.7,11.6,60.6,0.0,7.7,31.1,15.6,75.6,0.0,0.3,27.8,10.3,65.5,7.9,0.0,18.9,23.3,73.0,50.3,1.3,24.1,29.7,66.2,33.9,1.5,21.0,0.0,48.6,3.8,2.0,14.2,6.9
33005,86.5,20.2,4.3,16.8,9.1,53.9,0.0,8.0,29.9,13.8,70.1,12.8,10.3,27.0,17.0,51.1,0.0,5.8,21.1,13.7,86.8,70.8,0.0,30.1,18.0,70.4,48.3,2.5,23.2,8.1,56.2,3.9,0.0,20.7,7.1
33006,88.2,20.4,5.3,14.9,9.6,56.3,9.9,7.9,28.8,16.1,74.4,6.7,15.1,25.5,17.2,51.2,0.0,5.8,20.3,16.3,97.7,55.5,2.3,27.5,24.7,72.1,40.8,8.7,25.8,4.3,57.0,17.1,0.0,17.6,7.1
33007,65.1,28.0,0.7,22.1,1.3,61.2,0.0,7.7,26.3,6.3,68.9,9.7,13.0,29.8,4.9,33.2,8.1,2.8,19.6,5.0,99.9,46.3,11.5,29.3,28.5,82.0,0.0,2.7,17.9,0.4,57.0,17.1,0.0,17.6,7.1
33008,83.3,0.0,6.4,24.6,0.0,63.6,0.8,16.4,18.7,0.0,76.5,0.0,16.3,31.8,2.5,48.5,0.0,0.1,17.4,15.8,99.9,62.0,16.1,27.5,26.9,77.8,26.8,11.4,25.6,8.8,54.4,12.3,0.9,20.0,12.0
33009,78.4,2.9,18.0,20.1,3.9,67.5,3.9,25.6,18.8,2.2,64.6,7.7,6.1,23.2,0.0,69.9,0.0,3.9,14.9,24.3,99.9,75.7,12.0,23.0,22.5,82.4,39.2,5.8,27.7,0.0,68.0,8.7,4.2,18.4,15.3
33010,77.7,0.0,22.1,20.5,0.0,73.2,13.4,24.4,18.1,15.4,75.1,0.0,9.3,21.4,12.1,77.2,0.0,0.0,19.2,22.5,97.9,82.7,18.0,27.9,14.6,96.7,43.3,8.5,26.9,0.0,74.2,26.7,4.2,17.5,6.3
33011,69.6,32.6,0.0,20.9,10.8,74.4,9.2,24.0,17.5,22.6,81.6,0.0,17.0,22.6,3.2,69.7,18.8,0.0,15.1,24.7,99.9,71.6,18.6,27.9,20.9,91.1,46.9,3.1,28.3,5.4,58.7,13.0,1.5,19.4,0.0
33012,72.9,7.2,6.6,18.3,23.3,86.4,5.5,23.1,14.8,20.3,62.8,0.0,0.0,22.6,13.5,66.7,10.8,0.0,21.4,13.4,99.9,91.7,16.4,32.1,28.5,75.4,7.0,0.0,19.3,17.1,49.7,11.6,6.2,17.6,0.8
33013,72.3,0.0,0.2,16.1,25.3,67.2,9.0,4.7,22.6,29.4,59.6,0.0,2.0,29.0,15.8,75.6,13.6,9.1,23.0,11.3,83.6,106.1,13.5,33.1,28.7,64.8,12.6,0.0,20.4,24.1,49.7,11.6,6.2,17.6,0.8
33014,66.9,10.6,3.3,23.1,27.2,53.6,15.8,8.7,23.6,33.8,68.8,0.0,6.1,34.0,6.1,70.5,0.0,8.0,18.1,9.0,99.0,129.1,15.1,29.8,12.1,78.1,53.6,5.9,23.5,10.1,59.8,20.7,0.8,16.4,0.0
33015,74.3,24.4,4.2,20.9,23.4,56.7,3.5,9.4,23.1,33.1,68.0,6.7,3.6,35.4,7.0,73.3,1.9,6.7,19.7,7.4,99.9,116.8,17.3,29.2,3.7,77.1,44.2,4.2,23.3,19.3,73.5,20.0,4.8,29.7,0.0
33016,74.3,24.4,4.2,20.9,23.4,56.7,3.5,9.4,23.1,33.1,68.0,6.7,3.6,35.4,7.0,73.3,1.9,6.7,19.7,7.4,99.9,116.8,17.3,29.2,3.7,77.1,44.2,4.2,23.3,19.3,73.5,20.0,4.8,29.7,0.0,74.3,24.4,4.2,20.9,23.4,56.7,3.5,9.4,23.1,33.1,68.0,6.7,3.6,35.4,7.0,73.3,1.9,6.7,19.7,7.4,99.9,116.8,17.3,29.2,3.7,77.1,44.2,4.2,23.3,19.3,73.5,20.0,4.8,29.7,0.0
33017,73.6,32.5,6.3,20.1,15.2,42.2,13.6,15.7,17.7,41.1,57.5,19.6,1.3,36.7,7.6,75.7,20.4,9.8,18.9,1.8,99.9,138.8,19.3,25.1,9.4,77.7,55.0,5.1,23.2,17.3,62.8,33.0,8.5,17.5,0.0
33018,82.4,51.8,6.4,20.5,11.3,43.8,5.8,21.3,19.7,41.8,68.9,2.4,0.0,39.2,2.9,72.2,25.7,7.2,23.2,9.1,94.9,152.3,20.8,26.4,2.2,80.3,24.8,7.7,25.6,28.6,64.1,0.0,0.7,18.1,3.7
33019,71.5,22.4,14.3,17.9,17.1,42.6,24.4,19.8,23.6,33.3,57.5,21.5,9.5,27.8,12.6,58.6,13.0,9.7,20.5,1.0,99.9,133.9,24.6,22.2,5.1,61.4,15.8,5.0,20.6,32.4,62.9,11.4,0.0,18.9,9.7
33020,62.6,12.7,0.0,15.3,13.4,90.6,33.0,6.2,29.9,26.7,52.3,18.4,12.6,30.7,18.4,42.6,14.8,11.1,20.6,-0.0,64.0,22.0,0.6,27.2,6.2,54.2,24.2,2.9,15.4,38.2,62.9,11.4,0.0,18.9,9.7
33021,54.7,2.7,0.5,4.4,0.0,73.7,23.9,2.3,22.9,17.3,72.0,7.0,8.4,19.6,23.0,65.5,14.0,19.6,16.2,2.0,73.3,16.5,7.4,25.9,8.5,55.5,20.9,0.2,15.5,44.1,54.9,16.6,0.0,15.7,9.3
33022,72.0,0.0,0.0,17.7,0.0,74.0,54.3,3.8,22.8,21.0,71.0,19.3,5.5,21.2,23.5,60.0,28.7,0.0,21.8,5.1,78.9,0.0,2.9,29.0,3.5,54.0,14.1,0.1,11.4,58.0,54.9,16.6,0.0,15.7,9.3
